user_first_engagement,user_pseudo_id,split_group,is_enable,bounced,country_name,device_os,device_lang,cnt_user_engagement,cnt_level_start_quickplay,cnt_level_end_quickplay,cnt_level_complete_quickplay,cnt_level_reset_quickplay,cnt_post_score,cnt_spend_virtual_currency,cnt_ad_reward,cnt_challenge_a_friend,cnt_completed_5_levels,cnt_use_extra_steps,churned
2018-07-10 18:55:59.445003+00:00,2B810EF175EB01E7F0D54AB1EA39AE8E,training,1,0,Cameroon,ANDROID,en-gb,12,4,1,0,3,0,1,0,0,0,1,0
2018-06-28 04:00:07.604007+00:00,363F1923549B4499EB3E1D1E5508F66B,training,1,1,United States,IOS,en-us,4,0,0,0,0,0,0,0,0,0,0,1
2018-08-26 03:09:04.124004+00:00,88AD03F6828BDD86AA72AA556D87387B,training,1,1,Australia,ANDROID,en-au,7,0,0,0,0,1,0,0,0,0,0,1
2018-09-16 17:19:04.841000+00:00,967CF15817AA3675258C78E74DFBAD50,training,1,1,United States,IOS,en-us,13,0,0,0,0,1,0,0,0,0,0,1
2018-09-07 12:52:45.268000+00:00,BA55EBF4BA0D00C60AD5735F0FEA5436,training,1,1,Austria,ANDROID,de-at,4,1,0,0,0,0,0,0,0,0,0,1
2018-10-03 02:10:48.822004+00:00,CF3037DAACE8479FB2F996B883D2E669,training,0,0,United States,ANDROID,en-us,19,0,0,0,0,6,0,0,0,0,0,0
2018-07-31 04:38:15.395003+00:00,E2268475E3941ADEA36758DBE3959B31,training,1,0,United States,IOS,en-us,3,1,1,1,0,1,0,0,0,0,0,0
2018-09-08 09:02:10.620001+00:00,4B52620535B533B2271FBC73313C24D4,training,1,1,Israel,IOS,he-il,12,3,0,0,2,1,0,0,0,0,0,1
2018-08-12 10:22:41.004002+00:00,7155AE938E2FFBC63543F1E7BC02A41E,training,1,0,Nigeria,ANDROID,en-us,2,0,0,0,0,0,0,0,0,0,0,0
2018-09-05 21:30:42.853003+00:00,908DFD3897AC0A7F7CB8DF14EB1EF5A3,training,1,0,United States,IOS,en-us,3,1,0,0,0,0,0,0,0,0,0,0
2018-07-05 06:04:05.238003+00:00,97ACFC6B43AACA39819731BF51D0848B,training,1,1,Zimbabwe,ANDROID,en-gb,6,1,0,0,0,0,0,0,0,0,0,1
2018-08-31 10:55:43.706007+00:00,C70D7B092E7900B08A63C36C5D908CD8,training,1,1,India,ANDROID,en-us,25,1,0,0,0,4,0,0,0,0,0,1
2018-07-08 01:43:24.229003+00:00,1E7B72B7E01E7DC66550B9B5B85BDFB7,training,1,0,United States,IOS,en-us,4,1,1,0,0,0,0,0,0,0,0,0
2018-07-23 01:37:14.041005+00:00,4EA76E484FE62B68F20B5175F591025A,training,1,0,United States,IOS,en-us,17,6,3,3,0,3,0,0,0,0,0,1
2018-07-15 21:00:09.855007+00:00,5B61E68C19B230022782F14E60F1EFA9,training,1,0,United Kingdom,ANDROID,en-gb,134,0,0,0,0,53,0,0,0,3,0,1
2018-09-11 03:20:09.686004+00:00,5BE912C5A6E93496F8590EBBFADFF617,training,1,0,United States,IOS,en-us,7,1,1,1,1,1,0,0,0,0,0,1
2018-07-06 00:19:15.509010+00:00,7121DB02D245599F646F34D50DD41668,testing,1,1,United States,IOS,en-us,5,2,1,0,0,0,0,0,0,0,0,1
2018-09-07 14:04:02.904003+00:00,B07117EDA8B403CF4854FA87401BDDEA,training,1,1,Malaysia,IOS,en-gb,11,0,0,0,0,0,0,0,0,0,0,1
2018-09-07 02:48:11.100019+00:00,DD92753FA7C32518FFCE6C1DD3D6C7B0,training,1,1,United States,IOS,en-us,11,6,2,1,4,1,0,0,0,0,0,1
2018-09-27 22:38:07.679009+00:00,24855F4058576F66E9F5EFDFC418C768,training,1,0,United States,IOS,en-us,4,2,0,0,1,0,0,0,0,0,0,0
2018-07-06 01:21:40.004004+00:00,2A54F742901277A2F9848BB0166C3451,training,1,0,United States,IOS,en-us,10,4,3,2,0,2,0,0,0,0,0,0
2018-06-16 23:59:16.241009+00:00,4ABCDA7B1B9D210CA08EDDABB800499A,training,1,0,United Kingdom,IOS,en-gb,3,1,1,1,0,1,0,0,0,0,0,0
2018-06-21 13:11:55.932015+00:00,5269565AB96D3D27ADEA4D7EF4DC2A88,training,1,0,United States,IOS,en-us,18,0,0,0,0,2,0,0,0,0,0,0
2018-07-04 10:54:52.390004+00:00,898A388994F84492EC0082F7E46C290A,training,1,0,Canada,IOS,en-ca,12,2,1,0,0,0,0,0,0,0,0,0
2018-06-24 01:16:12.189001+00:00,F36044676636D14F86FD083DDD910E04,training,1,0,United States,ANDROID,en-us,3,0,0,0,0,1,0,0,0,0,0,0
2018-06-16 01:00:04.506005+00:00,424C01CD3ACB4454BB6B2D2899511997,training,1,0,United States,ANDROID,en-us,5,2,1,1,0,1,0,0,0,0,0,0
2018-09-15 07:26:08.754000+00:00,53B9828C66CE67FECDDEBB8A4DE29607,testing,1,1,Germany,IOS,de-de,4,1,0,0,0,0,0,0,0,0,0,1
2018-09-24 03:26:16.037003+00:00,7781640182D204CBB9ECF9829B01C1EC,training,1,1,United States,IOS,en-us,6,3,2,2,0,2,0,0,0,0,0,1
2018-07-11 23:42:43.986001+00:00,B1BEEB89E7F8A596AA10AB384169460A,training,1,0,United States,ANDROID,en-us,37,9,8,0,1,0,0,0,0,0,0,0
2018-07-21 07:13:25.287011+00:00,DAD51A0036641CE0E22A8241FA05151F,training,1,0,United States,IOS,en-us,52,17,14,7,1,7,0,0,0,0,0,0
2018-07-07 04:00:09.772000+00:00,F1DEDBDFB911909D5ABBA2D7FAB875D3,training,1,0,Japan,ANDROID,ja-jp,43,0,0,0,0,17,0,0,0,0,0,1
2018-08-23 13:45:03.982005+00:00,55950DE2638F8D08B1E5C9FA4B8656CF,training,1,1,United States,IOS,en-us,9,3,2,0,0,0,0,0,0,0,0,1
2018-09-26 23:33:28.808007+00:00,60D4C3F033AD9E9643B1AF363C9C67BC,training,1,1,United Kingdom,IOS,en-gb,10,2,0,0,1,0,0,0,0,0,0,1
2018-09-26 18:55:41.906001+00:00,92933451712152D67753A6D26DB13826,training,1,1,United States,IOS,en-us,14,4,4,3,0,3,1,0,0,0,1,1
2018-08-03 06:13:57.974007+00:00,9E6BF00230EF5FC0A983025370EC88C3,training,1,1,Canada,IOS,en-ca,6,2,2,0,0,0,0,0,0,0,0,1
2018-06-19 01:15:09.542014+00:00,AB8DE114D3CF222897522C6DB4C45CD8,training,1,0,Brazil,ANDROID,pt-br,27,14,6,1,6,4,0,0,0,0,0,0
2018-07-18 15:53:02.728002+00:00,CE1C624EB679BFFE8B9B9001DEC566C1,testing,1,0,Japan,ANDROID,ja-jp,1,0,0,0,0,0,0,0,0,0,0,0
2018-07-18 00:17:51.298005+00:00,E1DBCB1A95BA7600CCC8FC7600E999EA,training,1,0,United States,IOS,en-us,5,3,1,0,1,0,0,0,0,0,0,0
2018-06-15 04:17:46.518005+00:00,19EA272CEA5C14D4E55F2AF25CB30950,validation,1,0,United States,IOS,en-us,2,1,1,1,0,1,0,0,0,0,0,0
2018-06-22 10:34:14.196003+00:00,4F74CB6F9A34D85B17BC4C8BC060755D,training,1,0,Australia,ANDROID,en-gb,18,6,5,2,0,2,0,0,0,0,0,0
2018-06-15 09:52:00.219004+00:00,8A3744601C4B073DBA5DD3A27A8C2546,training,1,0,Japan,IOS,ja-jp,10,0,0,0,0,2,0,0,0,0,0,0
2018-06-16 03:08:55.232005+00:00,15DF659F3F4EBA8A52D9331298633988,training,1,0,United States,ANDROID,en-us,3,1,1,1,0,1,0,0,0,0,0,0
2018-09-16 20:12:34.332013+00:00,27C949246AB59F68E3A661E727ED82EE,training,1,0,Canada,IOS,en-ca,7,0,0,0,0,1,1,0,0,0,1,0
2018-09-02 16:43:02.679007+00:00,57CDC6E71E3004D5B02DFBCCF9BAEC6F,training,1,0,United States,IOS,en-us,16,9,6,4,1,4,0,0,0,0,0,0
2018-07-25 21:06:44.576010+00:00,B51956EA1CAE464495630AEB8EB4C175,training,1,1,United States,IOS,en-us,4,0,0,0,0,0,0,0,0,0,0,1
2018-08-29 19:56:23.298003+00:00,B8D13BE1078072F7AD0138866DD90F48,validation,1,1,United Kingdom,ANDROID,en-gb,8,0,0,0,0,2,0,0,0,1,0,1
2018-07-06 05:49:00.398025+00:00,C149C7D1FE5E8ABFB0806D55514CBC06,training,1,1,Australia,IOS,en-au,21,6,4,0,1,0,0,0,0,0,0,1
2018-06-26 22:44:31.138001+00:00,D7D1BA6ED11F3F862998ED8B8DB94249,training,1,0,United States,ANDROID,en-us,10,7,6,0,0,6,0,0,0,0,0,0
2018-06-14 21:55:47.418001+00:00,15955C2770D8FE60B329BCD0805BB35E,training,1,0,United States,ANDROID,en-us,22,7,5,4,1,4,0,0,0,0,0,0
2018-09-22 14:41:20.204001+00:00,6A083B3774D801D24B62E594B9BA47A5,training,1,0,India,ANDROID,en-in,6,0,0,0,0,0,0,0,0,0,0,0
2018-09-25 17:30:24.836001+00:00,81069D31F1600F448E6A8DDC9E5EB80C,validation,1,1,United States,ANDROID,en-us,2,1,0,0,0,0,0,0,0,0,0,1
2018-06-20 01:22:09.594006+00:00,8E26098987D38A6B656D387F0F4666B8,training,1,1,Canada,IOS,en,1,0,0,0,0,0,0,0,0,0,0,1
2018-09-25 02:08:26.931001+00:00,C495AAE4F1CC79CAF4335174F95ABFAC,training,1,0,Canada,IOS,en-ca,139,33,27,11,4,19,3,0,0,1,3,0
2018-08-04 04:23:21.484001+00:00,478568129DAEE8BEDEF7C6D4616637C8,training,1,1,India,ANDROID,en-gb,3,0,0,0,0,0,0,0,0,0,0,1
2018-09-11 17:23:44.067008+00:00,5216AA582D840237FA4923D328A6B292,training,1,1,France,IOS,en-us,7,0,0,0,0,2,0,0,0,0,0,1
2018-06-12 17:49:35.569004+00:00,7EE035CA8E6132A8877C39656896BA41,training,1,0,United States,ANDROID,en-us,5,2,1,1,0,1,0,0,0,0,0,0
2018-08-19 12:46:37.501004+00:00,FCD2C9F9823D34E850DD68ED59E06C5F,training,1,0,United States,ANDROID,en-us,8,40,3,3,36,3,0,0,0,0,0,0
2018-08-31 07:42:04.654003+00:00,7E061A2015FD06DA5253F44B1492F82C,training,1,1,India,ANDROID,en-us,21,17,0,0,16,1,0,0,0,0,0,1
2018-06-30 17:40:23.631001+00:00,AC88DB7A53A34FC5F929FBC0A379F5AF,testing,1,1,United States,IOS,en-us,4,1,1,0,0,0,0,0,0,0,0,1
2018-06-23 00:21:50.306010+00:00,ADBEFCA55EC84BD5D403A123B698DE94,training,1,0,Switzerland,IOS,en-ch,96,23,23,17,12,17,0,0,0,0,0,0
2018-08-23 18:45:17.077002+00:00,186F51E5AACB37852E3650E7027E33B1,training,1,0,India,ANDROID,en-gb,34,10,4,4,0,4,0,0,0,0,0,0
2018-06-14 18:14:14.290004+00:00,2A55853824D51DDA7999DF1B5FD91002,training,1,1,United States,,en-us,5,1,1,1,0,1,0,0,0,0,0,1
2018-07-27 13:08:22.617005+00:00,45C715CA0B023407CF3B6D82F6149D4A,training,1,1,Ireland,IOS,en-us,2,0,0,0,0,0,0,0,0,0,0,1
2018-08-29 04:05:30.532001+00:00,EE685B48ECB64F3189EBC27B9FD540C1,training,1,1,United States,ANDROID,en-us,3,1,0,0,0,0,0,0,0,0,0,1
2018-07-02 15:52:14.358003+00:00,0CF5644CEE7E80B439341E3C74DA73AB,training,1,0,United States,IOS,en-us,8,4,2,2,0,2,0,0,0,0,0,0
2018-06-12 13:56:13.465003+00:00,4AB0441290F6077849CBE9C74A828F0A,testing,1,0,India,ANDROID,en-gb,25,12,0,0,4,0,0,0,0,0,0,0
2018-09-22 18:14:58.585070+00:00,8D36DAECEFE7AE72CB36D9E7A4BE1F5F,training,1,1,India,ANDROID,en-in,8,24,0,0,24,0,0,0,0,0,0,1
2018-08-15 20:18:47.386001+00:00,96B108514A10609B9E8F4F78B47B6776,training,1,1,United States,IOS,en-us,4,2,1,1,0,1,0,0,0,0,0,1
2018-06-26 15:27:43.910009+00:00,A21BEEF0A0B3843E47D16D66A50B5834,training,1,0,United States,IOS,en-us,2,1,0,0,0,0,0,0,0,0,0,0
2018-07-16 02:31:54.337000+00:00,C5DC6E64EF6392AB94D27A54379E6152,training,1,0,India,IOS,en-in,6,2,1,0,0,0,0,0,0,0,0,0
2018-06-13 14:07:35.725010+00:00,2D50A659D8975476CC4E7FE71B614852,training,1,0,Japan,IOS,ja-jp,6,3,2,2,0,2,0,0,0,0,0,0
2018-06-28 03:07:14.096013+00:00,3DCA4F3C454685AFAE9D0642C321219B,training,1,0,United States,IOS,en-us,51,2,1,0,0,7,3,0,0,0,0,0
2018-09-02 15:12:11.107009+00:00,6A25007C8697286769D6CEBA9BDF9AC1,testing,1,0,United States,IOS,en-us,44,15,14,4,0,4,0,0,0,0,0,0
2018-07-25 19:51:33.727000+00:00,7B07D8969C99C0EF2B86B5E3B53A9DBF,training,1,0,Brazil,ANDROID,pt-br,28,5,0,0,2,0,0,0,0,0,0,1
2018-06-17 04:57:54.847003+00:00,895B90A99B4E9C5E53F3CA37E25922E3,training,1,1,United States,,en-us,6,3,1,0,1,0,0,0,0,0,0,1
2018-07-09 08:43:22.793001+00:00,9038CCC5F7D7ABDA6E296D18FFDD1AAA,training,1,0,United Kingdom,ANDROID,en-gb,78,18,17,0,0,0,0,0,0,0,0,0
2018-06-15 23:49:11.731005+00:00,9E64FC6B99923656A77E12F934D2C461,training,1,0,Australia,,en-au,10,4,2,2,0,2,0,0,0,0,0,0
2018-06-20 13:16:57.024004+00:00,A2B8271B8CE580EC92A8D8CCAD85FE5C,testing,1,0,United Kingdom,ANDROID,en-gb,9,3,1,1,0,1,0,0,0,0,0,0
2018-10-02 10:30:07.122001+00:00,C1DA2C19EF2C12D7D89EC093A0C73A25,training,0,1,Taiwan,ANDROID,zh-tw,7,3,1,1,0,1,0,0,0,0,0,1
2018-08-18 12:12:49.624009+00:00,04104F6923B74F56CF20A9E0FC520C26,training,1,0,United States,IOS,en-us,3,1,1,1,0,1,0,0,0,0,0,0
2018-06-30 13:35:47.183005+00:00,0CA05BA0AABD7D27249FE773067F60D6,training,1,1,Australia,IOS,en-au,5,3,2,2,1,2,0,0,0,0,0,1
2018-06-24 04:47:07.513004+00:00,236639C058829817B648DE16FC6B897B,training,1,0,United States,ANDROID,en-us,1,0,0,0,0,0,0,0,0,0,0,0
2018-06-26 11:17:52.450004+00:00,4BDEC7C7F61472F6C856C681D7F5BAC1,training,1,0,United States,IOS,en-us,5,3,1,0,2,0,0,0,0,0,0,0
2018-07-28 02:06:25.703001+00:00,56638C161E53327DFF2A4C3001968B70,testing,1,0,Brazil,ANDROID,pt-br,130,4,3,1,0,17,3,0,0,1,3,1
2018-06-20 12:45:49.438011+00:00,9AF63964450ADFD298032593AE320C63,training,1,1,United States,ANDROID,en-us,13,3,2,2,0,2,0,0,0,0,0,1
2018-10-03 07:35:13.294001+00:00,B496AA5D6527CB529B76AE577207C8B1,training,0,0,United States,ANDROID,en-us,216,71,69,30,1,30,0,0,0,0,0,1
2018-06-28 14:35:11.864001+00:00,B6443F4766699957F7776AEF6AF88915,training,1,0,United States,IOS,en-us,47,0,0,0,0,0,0,0,0,0,0,1
2018-08-05 05:47:45.768003+00:00,13524092E785CA3DBE2A03A2B5B2EFA5,training,1,0,Taiwan,ANDROID,zh-tw,3,0,0,0,0,0,0,0,0,0,0,0
2018-08-01 00:01:31.072004+00:00,6597B6D4B733197AE65E3EB21E0C8DD6,training,1,0,United States,ANDROID,en-us,5,2,2,2,0,2,0,0,0,0,0,0
2018-07-27 16:36:15.294000+00:00,E628DC494D4A251C35DD43FF97D2028A,training,1,0,Brazil,ANDROID,en-us,1,0,0,0,0,0,0,0,0,0,0,0
2018-06-29 20:37:36.428008+00:00,F9E0DEDB9995541CB15CDA100C740051,training,1,1,United States,ANDROID,en-us,10,0,0,0,0,2,0,0,0,0,0,1
2018-10-02 20:19:56.871011+00:00,11AA716E68C3872AAB30AA4BFDE0A385,training,0,1,United States,IOS,en-us,6,2,2,1,0,1,0,0,0,0,0,1
2018-06-27 07:16:38.607009+00:00,24D98B6BFAF41699F83A2A416C3AFAA3,training,1,0,India,ANDROID,en-gb,6,0,0,0,0,1,0,0,0,0,0,0
2018-09-23 09:20:16.417008+00:00,65ECF2D5F4B319A8DC6552E0EEFB9758,training,1,0,United Kingdom,IOS,en-hk,11,2,2,0,0,0,0,0,0,0,0,1
2018-08-03 06:12:56.680002+00:00,7CB2D3F0C0FA1A15A0BD2C341DC6D265,training,1,1,India,ANDROID,en-us,4,0,0,0,0,0,0,0,0,0,0,1
2018-06-24 18:22:10.229001+00:00,862D1EA1E527BC31E1925A24FF112EC7,training,1,0,United States,ANDROID,en-us,8,2,2,1,0,1,0,0,0,0,0,0
2018-08-06 14:59:37.715001+00:00,8E10315E9B341E6371BE0055C7B29A68,training,1,0,India,ANDROID,en-us,3,0,0,0,0,0,0,0,0,0,0,0
2018-06-21 23:21:37.373001+00:00,91A2560153399B4323A14CD148CB2F1B,training,1,1,Argentina,ANDROID,es-us,12,5,0,0,3,0,0,0,0,0,0,1
2018-10-01 18:44:10.859009+00:00,A0BD8C1DC54A57DAD494FB3941800B9D,training,1,0,United States,IOS,en-us,37,12,12,6,0,6,0,0,0,0,0,1
2018-09-27 15:03:05.642003+00:00,CD5537F4F8A37837356811BAE090FD0C,training,1,0,United States,IOS,en-us,23,10,10,8,0,8,0,0,0,0,0,1
2018-06-24 22:08:31.873002+00:00,EF40D83DCA696467B252B3196A1C7532,validation,1,1,Belize,ANDROID,en-001,14,7,2,0,4,0,0,0,0,0,0,1
2018-06-25 11:16:47.935012+00:00,0EDAE7C1740A79EAE4389A458A4980E0,testing,1,0,Macau,IOS,zh-hant-mo,24,7,4,0,2,1,0,0,0,0,3,1
2018-06-26 09:19:08.601001+00:00,1B13692078594FBB8036DBC1153CECF1,validation,1,0,Germany,ANDROID,de-de,27,0,0,0,0,8,0,0,0,1,2,0
2018-07-02 17:19:23.784002+00:00,2304B486B11E4CFFA0BB8AC8F2F5F4B6,training,1,0,United States,ANDROID,en-us,34,3,0,0,1,5,0,0,0,1,0,0
2018-08-29 00:44:16.415004+00:00,2C61809CCDF53CF8521081F2DCC46172,training,1,1,India,ANDROID,en-in,7,2,0,0,0,0,0,0,0,0,0,1
2018-06-16 09:09:46.542002+00:00,2D9E81829DC070224ABDE3EAA0F34C2E,training,1,0,Slovenia,ANDROID,en-gb,5,1,1,0,0,0,0,0,0,0,0,0
2018-09-18 00:35:47.675009+00:00,456603AFBA6433E9AD8685186F7F8425,validation,1,0,Australia,IOS,en-au,12,4,3,2,0,2,0,0,0,0,0,0
2018-07-02 23:53:24.363006+00:00,60CFF65B640769B6FD3BC9593EDF7C1D,training,1,1,United Kingdom,ANDROID,en-gb,7,2,1,1,0,1,0,0,0,0,0,1
2018-07-08 08:29:18.616000+00:00,75054D8DF2A03B76B951829F95B4ED9C,training,1,1,Australia,IOS,en-au,52,6,5,0,3,0,10,0,0,0,0,1
2018-09-15 02:49:13.516007+00:00,9AB26D8CDF6E8305A6DB05A487A12E44,training,1,1,Australia,IOS,en-us,7,7,2,0,5,0,0,0,0,0,0,1
2018-07-29 10:44:13.665003+00:00,9D74B530D65D2DDD53EF51089D7611D8,training,1,1,Canada,ANDROID,fr-ca,2,0,0,0,0,0,0,0,0,0,0,1
2018-06-18 14:00:09.065000+00:00,B30787C05C06500CD533F46103028738,testing,1,1,United States,,en-us,1,0,0,0,0,4,0,0,0,0,0,1
2018-08-07 14:47:39.030001+00:00,DBB5394A11087CEEDC0A3AF436BA9E16,training,1,1,Argentina,ANDROID,es-us,28,0,0,0,0,4,0,0,0,0,0,1
2018-06-25 20:14:25.618003+00:00,2491D5707A7B6717AEA3C30F3C01578F,training,1,1,United Kingdom,IOS,en-au,2,1,1,0,0,1,0,0,0,0,0,1
2018-09-04 08:00:02.329009+00:00,47641CFD956212B88DE89050A1218D3E,training,1,0,Japan,IOS,ja-jp,204,72,53,12,10,20,1,0,0,1,1,0
2018-07-03 13:09:37.619002+00:00,4F7E33B46EAA928B326C645FBC6806DD,validation,1,0,United States,IOS,en-us,3,1,0,0,0,0,0,0,0,0,0,1
2018-09-25 01:03:18.342009+00:00,A1E1EF98190D8257EB71CDCEF6FA1BA0,training,1,0,United States,IOS,en-us,9,3,2,1,0,1,0,0,0,0,0,1
2018-08-10 01:25:01.080001+00:00,0E3ECDABEF1382AE1EC8A2B31A2D505A,training,1,1,United States,ANDROID,en-us,8,0,0,0,0,2,0,0,0,0,0,1
2018-06-30 14:33:47.765001+00:00,21AB69A78C3C500C9CFF091FBBC3EA46,training,1,0,Canada,IOS,en-ca,29,13,7,0,5,0,0,0,0,0,0,1
2018-07-01 03:46:18.783001+00:00,4DFCEB793BF462B00EBF1FF5FF511421,training,1,1,United States,ANDROID,en-us,5,2,1,0,0,1,0,0,0,0,0,1
2018-09-11 12:25:57.662001+00:00,74955A94579F8C4FA434DB739475AECC,training,1,1,Japan,IOS,ja-jp,1,0,0,0,0,0,0,0,0,0,0,1
2018-06-18 18:03:22.440001+00:00,DECC7F229E296F92B5F1C66174132690,training,1,0,United States,ANDROID,en-us,17,0,0,0,0,0,0,0,0,0,0,0
2018-06-26 15:02:12.518005+00:00,025262A189C4238D81843D7D440F18AE,training,1,1,United States,IOS,zh-hant-us,1,1,0,0,0,0,0,0,0,0,0,1
2018-09-22 22:41:10.818009+00:00,8ABF778076C8386C8B3F8A7B169D73DD,training,1,1,Australia,IOS,en-au,4,1,1,0,0,0,0,0,0,0,0,1
2018-09-05 04:04:50.482001+00:00,923BB1C2E0D174E748826ABC096E77FA,training,1,1,United States,IOS,en-us,9,5,2,1,2,1,0,0,0,0,0,1
2018-07-10 05:34:50.876004+00:00,9C76A317CE6806446A8C7DF62E391017,training,1,1,Australia,ANDROID,en-au,7,2,2,1,0,1,0,0,0,0,0,1
2018-09-24 02:30:45.732001+00:00,D5BD1DA8233F61E8B0AFC5A9A78EAC8A,training,1,1,Australia,IOS,en-au,1,1,0,0,0,0,0,0,0,0,0,1
2018-09-09 05:09:50.126008+00:00,F9EF5F13B83A4CA8C74C7ABD868F23D5,training,1,1,India,ANDROID,en-us,10,0,0,0,0,0,0,0,0,0,0,1
2018-06-15 02:02:09.303004+00:00,3F15D8D167BBBFA96BC09026D13DFAC1,validation,1,0,United States,ANDROID,en-us,99,2,0,0,1,25,5,0,0,1,5,0
2018-06-12 15:55:26.278001+00:00,424D2424A85B8D59EE044FE93D3E71D5,validation,1,1,United States,,en-us,32,10,6,3,1,3,0,0,0,0,0,1
2018-07-02 05:21:28.772001+00:00,5CB53F0CB67C607A654E2CA29904EB08,training,1,0,United States,IOS,en-us,96,6,5,0,0,0,0,0,0,0,0,0
2018-07-12 04:07:24.466005+00:00,5F5E581687D0D81C399A149127A4B38D,validation,1,0,United States,ANDROID,en-us,42,0,0,0,0,8,0,0,0,1,0,1
2018-06-24 13:45:38.456007+00:00,76DAA41DEAAA63479A9678E31B05A24B,training,1,0,Egypt,IOS,en-gb,17,9,4,1,4,1,0,0,0,0,0,0
2018-07-12 23:19:22.528003+00:00,C4F563CAABAF5774A637711C87FB5333,training,1,0,United Kingdom,IOS,en-gb,4,2,1,1,0,1,0,0,0,0,0,0
2018-06-23 18:21:37.006007+00:00,E117135D93BE6B9E432D1D33517BD465,training,1,0,Tanzania,ANDROID,en-gb,6,0,0,0,0,0,0,0,0,0,0,1
2018-07-26 22:30:03.243013+00:00,28740A776812745C2CE2B1525B9EA63A,validation,1,0,United States,IOS,en-us,45,4,3,3,0,11,0,0,0,0,0,1
2018-06-25 21:26:31.253012+00:00,3F1216E68EEB73331C3EC09DA761C0CB,training,1,0,United States,IOS,en-us,20,10,4,0,6,0,0,0,0,0,0,0
2018-08-15 06:14:04.196001+00:00,444E29C83744866256A63CCECBB6F854,validation,1,0,Australia,IOS,en-au,4,1,1,1,0,1,0,0,0,0,0,0
2018-09-13 22:47:19.808001+00:00,4ABF69A40A3BC6057CD49D74A6C18AC2,training,1,0,United States,ANDROID,en-us,35,0,0,0,0,6,0,0,0,0,0,1
2018-08-24 03:25:48.195000+00:00,4F447F2C6BB7966B771EEEA1E6DF3D42,training,1,0,Canada,IOS,en-ca,7,3,3,2,0,2,0,0,0,0,0,0
2018-06-18 10:06:18.240000+00:00,A12A18ED5F1C2EE3C3C0C8A8641B5AAA,training,1,0,Japan,IOS,ja,3,29,29,18,0,18,0,0,0,0,0,0
2018-08-17 03:50:56.496004+00:00,D76F01A8777D4780F2AE6F9A1F097F29,testing,1,0,United States,IOS,en-us,47,15,12,2,2,2,0,0,0,0,0,0
2018-07-29 11:06:07.016001+00:00,DBC07E3ECC7DD36D12BFEC862CD6B5A3,training,1,1,United States,ANDROID,pt-br,2,0,0,0,0,0,0,0,0,0,0,1
2018-08-02 23:12:04.016005+00:00,070A835F11ADED551236730DF1E902D0,testing,1,1,United States,ANDROID,en-us,13,0,0,0,0,3,0,0,0,0,0,1
2018-07-20 22:38:34.985003+00:00,0A66070B39FC63652BEB8B2993D75A5F,training,1,1,Bahamas,ANDROID,en-us,9,18,0,0,18,0,0,0,0,0,0,1
2018-09-05 01:40:47.111000+00:00,0B80FE0B9AF69F6B040D6F48FFEB8A8B,training,1,0,Japan,IOS,ja-jp,38,30,6,5,22,5,0,0,0,0,0,1
2018-08-18 05:14:41.987001+00:00,0F9FA601689A8E3B9A218B35CDB6C219,validation,1,0,United States,ANDROID,en-us,8,2,1,1,0,1,0,0,0,0,0,0
2018-09-15 14:12:19.971003+00:00,1EE74A9149F4AA2CC1E6DABD18BEFD3C,training,1,1,Morocco,ANDROID,fr-fr,7,15,0,0,14,0,0,0,0,0,0,1
2018-06-28 01:47:50.578010+00:00,77BDB7F94D723EB9CF5270096F8355D7,training,1,0,United States,IOS,en-us,4,1,0,0,0,0,1,0,0,0,0,0
2018-07-01 23:13:53.386001+00:00,83356B843B1B0B2783F86569CC74BF96,training,1,1,Canada,IOS,en-ca,1,0,0,0,0,0,0,0,0,0,0,1
2018-06-29 10:53:46.792005+00:00,9DFC6466DFDBDE2D6D93E3F8693283C3,training,1,0,United States,ANDROID,en-us,42,0,0,0,0,12,2,0,0,1,2,0
2018-09-12 22:27:45.724001+00:00,B65315819D817477B810CA2370FB5935,training,1,0,Israel,ANDROID,en-us,25,0,0,0,0,5,0,0,0,1,0,0
2018-09-23 10:10:13.754003+00:00,BFACA41E01737980BDABBBE506E802D5,training,1,0,Japan,IOS,ja-jp,19,8,3,2,2,2,0,0,0,0,0,1
2018-07-04 17:24:35.653002+00:00,CBA37B8C40516BB0ADDF8F733C6DDEEF,training,1,0,United States,IOS,en-us,5,1,1,1,0,1,0,0,0,0,0,0
2018-09-13 17:30:18.289003+00:00,E663D643979C5B47D02A2BBEE5762B90,validation,1,0,United States,IOS,en-us,5,1,1,0,0,0,0,0,0,0,0,0
2018-07-24 03:03:12.530004+00:00,A916476A0047CB47A1B13C19B10A8866,training,1,0,United States,ANDROID,en-us,4,2,1,1,0,1,0,0,0,0,0,0
2018-07-08 00:57:53.338004+00:00,D9BE711724EF4540C4236C66AA8F41F7,training,1,0,United States,ANDROID,en-us,51,25,16,10,6,10,0,0,0,0,0,0
2018-06-19 00:11:24.180004+00:00,06748F728B1C8DCEFE3E690671AE286E,training,1,0,Canada,ANDROID,en-ca,40,95,7,0,86,7,0,0,0,0,0,0
2018-06-18 07:12:53.177000+00:00,14369FEA1EBDEF36045794D5B5E0CF12,training,1,0,Germany,ANDROID,de-de,1,0,0,0,0,0,0,0,0,0,0,0
2018-09-19 03:30:54.538001+00:00,1F1D0D9BD59418D53F2841531E0E12C6,training,1,0,United States,IOS,en-us,8,3,2,1,1,1,0,0,0,0,0,1
