user_pseudo_id,num_sessions,cnt_events_total,cnt_events_first_1h,cnt_events_first_6h,num_distinct_event_types,min_to_first_level_start,min_to_first_post_score,min_to_first_level_complete
43251B4821FA3F7EF7A38628655ACB7D,0,8,8,8,6,0,,
1BC92220D3CB5345F4E46D35D14D5FC8,0,8,8,8,5,,,
3B503D512D8D9A26C813B15CAA5A1BEF,0,8,8,8,5,0,,
79EA5E5E8B71D2108657A0EAF9526C37,0,8,8,8,4,,,
F28C2C5AAE32E559874444F7F957B297,0,8,8,8,5,,,
DE860F06A62F2D530580702B72BC40F9,0,8,8,8,6,1,,
C6F1E972D68BE8C168E02404C3B272C7,0,8,8,8,5,,,
8C53E5235C860EECBFBB310C45F053A3,0,8,8,8,4,0,,
279184552B138A74EE3B205BCDC55E15,0,8,8,8,5,0,,
DC5ED992E11BE71ADF895739FA4FD0EA,0,8,8,8,4,0,,
F6E51B0691F25D96F3DA1B58DA07170F,0,8,8,8,5,0,,
20368D6BBBE2631DB2AA4CF76442FE28,0,8,8,8,4,,,
F261321C96F58287FDE9A3252FDBCEC3,0,8,8,8,5,,,
21D76680492299C6A33C2B763E61B28E,0,8,8,8,5,-1,,
32C75593083C4C36CA36A58B44E14BA7,0,8,8,8,5,0,,
82D88F3FA66B2FBC0FE9246E07BCD454,0,8,8,8,5,,,
D1D054A6017EEF5C527359C926525C00,0,8,8,8,5,,,
8CBFDA4428A53E59D04C883360BE7306,0,17,8,8,7,432,,
2160984278981558F7929C07EB37E679,0,8,8,8,5,,,
957A886A3E585871E0F6BD59A47786F4,0,8,8,8,4,0,,
4948BEDE78FC6EBA9899F26BF5C53897,0,8,8,8,5,0,,
C0B7BDF5EA4A7B8ED93F256563D8F166,0,8,8,8,5,,,
71B0ABCD09C94871F18450376900822E,0,8,8,8,6,-1,,
433E34F1BFEEF8A34A78D2C73D3AA014,0,8,7,8,5,,,
26BF28F7107902095F3EC86EDB7A8D50,0,8,8,8,3,,,
C91F8F96E02CB9453FDDBBBE4B68B3A4,0,8,8,8,4,,,
047E8360F45B8F1A2A2D83FD5EAE8B7E,0,8,8,8,4,,,
DB69D8C68DEFBDE4986484CF0AFA1D70,0,8,8,8,4,,,
B8ABF06C01AC9AE51849B42460E2E560,0,8,8,8,4,,,
A8772128307051043124FE8443B1C326,0,8,8,8,4,,,
FA596A777C81AFE81313CACC0AC7D6C7,0,8,8,8,4,,,
02887D8373139F1D3A223AD62B76CE7A,0,8,8,8,5,1,,
0EE157890EBA8EC1153955127DFD4C9B,0,8,8,8,3,,,
E5A284CF837E6F0973B9B7AE22561CDE,0,8,8,8,5,0,,
6C745EFF02998305FD907FE5890376E9,0,8,8,8,4,,,
6ECC63B6A31C0B1C500C2290FFB4B690,0,8,8,8,3,,,
A56A508A3344AB0530163C3A3137758C,0,8,7,8,5,,,
58364AD9BF25372CE083968D512F60CC,0,8,8,8,5,,,
4B60B99416CF8242CA64FDD2F19A8C89,0,8,8,8,5,0,,
9C0E3D1BF7388987B20CD86F20698743,0,8,8,8,5,0,,
357ECAA4299E59A6B41286F89F02DF9D,0,8,8,8,5,,,
925BE58770122AF0E71F68FBAD528825,0,8,8,8,4,0,,
7C2401C46CD88BF5843C8CEBFCDACAB9,0,8,8,8,4,,,
ECDB424F7CB9C379CCF9D380EF11ADAB,0,132,8,8,8,946,0,974
55B118D59C36681FC35338B7B08BCA2E,0,8,8,8,5,0,,
54C859D7515E0CFBB2F8742E9E18449D,0,8,7,8,4,0,,
1E0D6AAE3AF0B32B205598A2FEDA5AA0,0,8,8,8,5,0,,
DFC26292336DEF43FF4530297B6AF057,0,8,8,8,4,,,
0531403140A247EBA33CC4811C4ADEB5,0,8,8,8,4,,,
DAD23DD885EEE844890417FC965052F0,0,8,8,8,4,,,
D954B34820AEE0E5334D574388D37E1B,0,8,8,8,5,,,
75D9ABD809B11127B88DFDD694D0FD1D,0,8,8,8,5,1,,
9A6D4FA8594697C0EEBC99E89E220D6E,0,8,8,8,5,0,,
785ED5B86988793E58973B2014200F6A,0,8,8,8,5,0,,
E2C73393E938B51088B200E971667B8A,0,57,8,8,9,0,407,406
0A26E7281EC31038AD42F28C930FFF90,0,80,8,8,12,404,406,406
7C7E71D0478D9A96AFEB74DD80521DF7,0,8,8,8,3,,,
01A2266B0F0188829C230F90721CE95D,0,8,8,8,5,-1,,
B1CF7C5402E96CC7C7573A11FCBFF213,0,28,8,8,7,0,0,
690DA199396D35B845005CCD13ED8D67,0,8,8,8,6,0,2,
53BB2C3D9C62AD1169788AF86C59750D,0,8,8,8,6,0,1,
F99CC3598522ABE54B9DCAC2969179CC,0,8,8,8,6,0,1,
CCCEC4D662A477926E6EE1A718EF7F63,0,9,8,8,6,0,1,
F4A5875281BF668493218BB882D437AF,0,8,8,8,6,0,2,
8BB00DF4D414F28B66E557C9846232AA,0,8,8,8,4,,,
A19F659EA9BA36A3595F088F30A6B7E7,0,26,8,8,7,0,0,
D9AA80E19242896D79ADBF4D7DF0E7FF,0,9,8,8,4,0,,
B6050B2249F452439D03F32059C2B0CD,0,8,8,8,4,1,,
A5653E902A884B9BC1B8C0790EE8B7AD,0,8,8,8,5,0,,
E1FEA6BA9D049EF343C2D18C13E32756,0,8,8,8,4,,,
6F5FF93E2A273D4D80B6A21BE014217A,0,8,8,8,5,0,,
27633D7C45BC7E8E70C9B8B8DF82DCB5,0,8,8,8,4,1,,
82450EC7884C76E646C2B7A0D019AC6F,0,8,8,8,4,0,,
85554FEBBCDF6531F592BDB94D5596FD,0,8,8,8,5,0,,
ABB9A6AD029F190506DCF3B87C27E9BC,0,8,8,8,4,,,
0FB42D5FFB79A9DE147873753BF7A664,0,8,8,8,5,,,
7E6F90C9AB757305FD6E4605C030A7B2,0,8,6,8,4,,,
359A30D834139AE2A7D2FF13097860D5,0,8,8,8,6,0,,
AD8EC45CB90A8CEFC376341115A6E1E7,0,8,8,8,6,1,,
663D8CAA5C8557990003DC2CFF2428B8,0,8,8,8,4,0,,
F9A61641CEC9B682506B09C14ED1B861,0,8,8,8,5,0,,
C1B9C5F9E836A2859601D26255954254,0,8,8,8,4,,,
18A2710EECCB5E70C4866C2DCE9D2BA7,0,8,8,8,4,,,
FD07A35E258684651DF56B975C273B32,0,8,8,8,6,0,,
E87EA3E6D5FD4E7A98844CDB751EA0A0,0,8,8,8,7,-1,0,0
93E117D728FA61CDD42AE547CD74E89E,0,8,8,8,5,0,,
05921BC5E3BE3FB4BB7B38A43E1D401F,0,8,8,8,4,,,
C74E5AF2DAC240FA7F3B1612D5AEAA78,0,8,8,8,6,0,,
F9F7DDA79A4265363A0B0B361C197338,0,8,8,8,4,,,
5FFEC6B27DC190DB3CAABC6392AC6465,0,8,8,8,5,0,,
3146F36B225A971075488669311D28B0,0,8,8,8,5,0,,
8BE78CDB3DC97B9022E260222059E3CF,0,8,8,8,6,0,,
9F5D751FB64E103F03847C9BF8954136,0,8,8,8,4,,,
917CBDBEF93150357244336EC9564617,0,8,8,8,4,1,,
DB2D229B4C1CFEB482AA72E9F4039449,0,8,8,8,4,,,
83EB6E905B20079A153828894109C0FF,0,8,8,8,5,0,,
CD72877AD9431D1FDFC0AE027F577815,0,8,8,8,6,0,,
605F74B6799593530FD600FB839581C3,0,22,8,8,7,503,,
15C47A41E3BB561C3F8F797075D2A30A,0,58,8,8,10,0,1365,1366
C66F53CD78094DC98B79F5A966541EEA,0,8,8,8,6,0,,
D24FCB0FD1C70967511056C5AAF56F46,0,8,8,8,5,0,,
127FA08765F89FCFEC87A8264F528083,0,8,8,8,5,0,,
08AF36C03141326F99FD0F257E0972A5,0,8,7,8,3,,2,
9A9167945C6C232350E220D9D190EDF5,0,8,8,8,5,,,
E4EE0FB794A4673FC1B7A8EA5F19B150,0,8,8,8,5,,,
AC08B6330B5991FA377EEE4485E824D9,0,8,8,8,2,,,
55872DCCACFC137CF3679C3D55AAAEF8,0,8,8,8,4,0,,
4C17F5C5FAA992E202D318F2295AB359,0,8,8,8,4,0,,
B21DF1125B8421F7A79DD09D34D664C7,0,21,8,8,7,0,,
1231F09004F009747E3D136631059D07,0,8,8,8,4,0,,
313FFB1706DF45A1D62DFC7CAF100D5B,0,8,8,8,4,,,
85AEDB7C4BADBE9663D59A01F1C9A1C0,0,8,8,8,4,,,
F6DE37BAB97D86D675F25158891D385C,0,8,8,8,4,,,
8754F52C637D0A533A33EB702FADECDD,0,8,8,8,4,,,
57E7A689A86A94D750A4C68220DDD679,0,8,8,8,5,,,
6ED4AF33B5C643F0AA34A11654E90B85,0,8,8,8,5,0,,
A76105320E2B89F4971AB64A6CCA398D,0,8,8,8,5,,,
F3D0C3BC9882496F73A7F678E8520FA5,0,8,8,8,5,-3,,
17525F1BE9060CC23A8D0A2CC76C439C,0,8,8,8,4,,,
F5B8C1C14A41932C33B42E0B0FA11133,0,8,8,8,5,0,,
20198A053AD562E54C36A978441E15BE,0,8,8,8,6,1,,
B169C9EAA544AC9A33B539ADD195BA2B,0,8,8,8,4,,,
89BBCC1FFE24293BAA9904AC5BE09D0A,0,8,6,8,5,-6,,
E64CCC1C4CC6006D728ABFCC3662C591,0,8,8,8,5,0,,
7746132EFF1AE873A93DD6520B7D43F2,0,8,8,8,5,,,
5C17C05950C71938CFA82EA7C517748B,0,8,8,8,4,,,
670514A3825CACC6F6628AF24441AD0F,0,8,8,8,5,,,
7954F970C93ED6F9AEF04CE25CE871CD,0,8,8,8,4,,,
79F6D4E6174818E127A589E96D3BB371,0,8,8,8,4,,,
07E57CEF721E9A7A8A9D64E7FD5D62AB,0,8,8,8,5,0,,
B810EC88D69D961A2FA7ECC0F323D9EE,0,41,8,8,8,1,,
283FEFA0E2BF80E4D0CA8897819CE94A,0,8,8,8,4,,,
1808658733660F3EC33CDCC3EC995394,0,8,8,8,7,,0,
5C76E6FB8AAC3216ABF6611CFAA2B635,0,8,8,8,4,0,,
6EA1137F75CF7242E030F0FC80CFE1AE,0,8,8,8,4,,,
DD7772866FB721476438D3EDCFA89E06,0,8,8,8,5,,,
C9A22B291E9B2D3D98262C8D41D703A2,0,8,8,8,5,,,
13524092E785CA3DBE2A03A2B5B2EFA5,0,8,8,8,4,,,
EC7F54960F789EB130267F9A3F247BB1,0,8,8,8,4,,,
27BE3DC4FF3688348855EE682A214D4E,0,8,8,8,5,,,
58C5083E605108218DD38CDC5B6B5691,0,8,8,8,5,0,,
C014306EEA249717BEE695830C365933,0,8,8,8,7,-1,1,1
D0969C741DF2022FBA9602C04823A358,0,8,8,8,6,0,,
78B5D31EFEA7F4689CEB2CF7A9E4C4E5,0,8,8,8,4,,,
17C9A0E877F9311BB58010951EC668D4,0,52,8,8,8,0,1127,1127
12143EF181F781F1731844BAB656CFAA,0,8,8,8,4,0,,
54A269A0B0AD81BA7D0A0BCDC1DBE231,0,8,8,8,6,0,,
C3A1C17D8AAD861A90F596A2F88129C5,0,10,8,8,2,,,
8D5C126BA81B46E50F3BB9FB323CCCC6,0,8,8,8,6,0,1,
BB5383D0C13918205EC27BEC707E1152,0,8,8,8,5,0,,
622CE5108E0572C1006A11FF399522B2,0,8,8,8,4,,,
E730097121F6790373D1BBCA545FD946,0,8,8,8,4,,,
1CF315BC6864E7A71A81E47925E18A61,0,8,8,8,6,0,1,
B94838D0FE62AC63327CCE2B6B799319,0,10,8,8,4,,,
ADDE80C89BB3F6190538E50E541BACD5,0,8,8,8,6,0,1,1
BC54A37F6F3238A3D44E76D0531B69A5,0,8,8,8,6,,0,0
87331C2AC02608DB03191D5AA032B993,0,8,8,8,4,1,,
8CE27250F69265269F9F254A4E8D33F3,0,8,8,8,3,,,
14225AFD80548C32C20D7110C88F2400,0,8,8,8,3,,,
8982EDF2377C3ED176045F26AC9A960D,0,8,8,8,6,1,,
AC88DB7A53A34FC5F929FBC0A379F5AF,0,8,8,8,5,1,,
6DAC000B55D6896BE5E41B4D09E6C3DA,0,8,8,8,4,0,,
B993A431A2387544D245038CAAC2A80B,0,8,8,8,6,-1,,
416393D1443B6F0E64C6FD61CD148C03,0,8,8,8,4,,,
720BE680F69D58BD26EB4381D36F2B6E,0,8,8,8,6,0,1,
54659D7613E762D9F27377BBC54A4EE1,0,8,8,8,6,0,,
19C62B50C2055C23961ED4C22462D361,0,8,8,8,5,0,,
12A0B6E613AC52FAAA4EA602FAB670FE,0,8,8,8,3,,,
26DC8B3BA60E0AE3BD992A7F2396E490,0,40,8,8,8,820,,
0160EC4EE75522ACCC890FFE836C8D8F,0,8,8,8,6,1,,
7AD666ADF83A65F3F883839685FE6E31,0,8,8,8,4,,,
04218989D72A318EBEED9858D4C4B2E2,0,8,8,8,5,,,
FA84757D87CA497B9D052CEEEA2CDCBD,0,8,8,8,4,0,,
439FA7E0E28092CFB7007A00394F0765,0,8,8,8,4,,,
59799178044D87636C83025522E5F52C,0,8,8,8,3,,,
9E63A50ABB7C292735533D3308161DBD,0,8,8,8,5,0,,
FDBE1A1BA82358F9659E95158CAE2497,0,8,8,8,6,0,1,
C94C460575660ECD4EF109457A0A9A73,0,8,8,8,6,0,1,
C523DAC01DBD3F9CC7210A3F14106603,0,8,8,8,4,,,
B387B36566DF2FE92CF39DB35ADEE9F8,0,8,8,8,5,,,
C8A2B7A7D4C4516B2CE4C1CDB656D2D6,0,8,8,8,5,0,,
A3451484C7C522B5BFFA0AE05B21D5DC,0,8,8,8,4,,,
5F221A89D8CA4217F46AEF4C5D9C925E,0,8,8,8,4,,,
1F58AAA40540B7B531EF090A0669384E,0,8,8,8,4,,,
F3B0F2F150A1D91E15BB07FACD1EFC89,0,8,8,8,4,,,
6040FA99B7E38468A771643D0702322F,0,8,8,8,4,,,
B356F07DE7BAC4F30965983C9AB608A5,0,8,8,8,5,0,,
74868BD6717E81EFE6C5ABEBD60371CE,0,8,8,8,6,0,,
C78C0502784B9652827E9AAE1E79E14D,0,8,8,8,5,,0,0
3F99834225910D961F9DDEF4F2544260,0,8,8,8,5,,,
6ACE8E5F89053FA4D33666FD57186211,0,8,8,8,5,0,,
EC95852018022C62D7D805B5F3202308,0,8,8,8,5,0,,
73BB508202301793DE8A0257472CCD1D,0,8,8,8,6,0,,
ED5C290C8F82C28C033482D31299D8CD,0,8,8,8,4,,,
95E366D11D0584317C5AB0C755EFE597,0,8,8,8,4,0,,
56C10130EA747C2E253454AAAF209FBB,0,8,8,8,5,,,
F815B0069F973BFA743EF90A85224109,0,10,8,8,6,0,1,
BB01CFA7679511924CB5EAEC663D73BD,0,50,8,8,7,0,600,599
7F16DDB44D7421F1A0A0E0AF37F3F2B1,0,8,8,8,4,,,
23CA68E7241910CECEFCBF16A0F92BE3,0,8,8,8,4,,,
0C020AB6BBCA0E295EAFCDCCD5E3E7C9,0,8,8,8,4,0,,
4B45AEBB268ACE41B1FA6FD7CC71AD66,0,8,8,8,4,,,
95BA293AA35541DC534B571F10DD41C1,0,8,8,8,4,,,
570C8B0E5F1886E749BEF3949354D1A0,0,8,8,8,4,,,
C00B369D8C1DDB09463BD5AF68693265,0,8,8,8,5,,,
73997EE13D4A31E26F47C026EDEF9CF7,0,8,8,8,6,0,0,
EB96D4E588761A891B492920DB8CDC25,0,8,8,8,5,-1,-8648,
4CE1B69F953B54B62E89E15B12EEA28D,0,8,8,8,4,,,
710E44E8D4384287B823DDB33CCD9C21,0,8,8,8,5,0,,
2FD105AC3C973CB84F166D7E74F3BDB2,0,8,8,8,4,,,
44266193B38D9022154E3A6E6E5F87F4,0,8,8,8,5,0,,
078CDBE1F6F95BD35A27C473FE68BE59,0,8,8,8,4,0,,
8506CEE714B37E9AE74254E7BC94B3BA,0,8,8,8,5,,,
C36A5AD721BD8FD21B1BCCE49EC2D0C8,0,8,8,8,5,0,,
091388C56320BAD849DFECDA01605D32,0,8,8,8,4,,,
88E99CE30B65345ED0B118869B6AD035,0,8,8,8,4,,,
24488995DDA4215B97272ABE4027F66D,0,91,8,8,9,0,717,717
FF5829CCC9DCE80240E620D7D66C709B,0,8,8,8,4,,,
2F89C2ED5BBDCF6CD2EF726AE7595A8F,0,8,8,8,5,,,
06651B7BD90A9520B007ECEBF08EE9D6,0,8,7,8,5,,,
53D5C946B56C4DF77C96CF30277539EF,0,8,8,8,5,0,,
87CA18FFE32A02A2B3087E3F2D897789,0,8,8,8,6,0,,
535D0F6E732D32377BFA64DE7D81F81F,0,8,8,8,5,0,,
4C8B39E9857775E5B2038B4D5743B458,0,8,8,8,2,,,
FB038B1647754ED4E3E7CFEABFC553A4,0,72,8,8,10,0,1059,1058
31FA868141B30940B796177B1795E9F6,0,8,8,8,5,0,,
3C5DCB637F6E138A6A5F38D823557AE3,0,8,8,8,5,1,,
AADD15EC50DE974E1563DFCCBE5A4938,0,8,8,8,3,,,
93B92A2DEEB6F663BC35327FD59811BE,0,8,8,8,4,,,
3DAF70283F8989D4516C9690430E5535,0,17,8,8,5,0,,
52AB8836E48955B3A2D4E09358220012,0,8,8,8,7,-3,,
BF9784C48214E598B8F045ED9FD012FA,0,8,8,8,3,,,
41C40E80B4E132B718054DD8E1F4A286,0,8,8,8,5,-1,,
671666FF4B61F992AA215ABD97FC4CD3,0,8,8,8,4,,,
B20C02973E73E90DA66C8F29A685AD0F,0,8,8,8,5,,,
0F67E233B19D2898229CD156974A93AE,0,8,8,8,6,0,2,
46F60DF128E1ACE3E25A504F73A44F80,0,8,8,8,5,-1,,
8E10315E9B341E6371BE0055C7B29A68,0,8,8,8,4,,,
19CBDFEE0542DE6749B6D1628021BB4F,0,8,8,8,4,,,
F737990A8EE1F47ADA4A5200F9C38A97,0,8,8,8,4,,,
34C193CBBF5D8A24F0324D155D786018,0,8,8,8,5,0,,
E78D5128DA5826FB8816426B2DBEAA1F,0,8,8,8,4,,,
238448C436149DF8E63999133DCCE5CC,0,8,8,8,4,0,,
5D0FFF917C2ACDE63FB813CF76CC0394,0,8,8,8,4,,,
3F67C1F4B15E8EAAB875B4D9B716DA06,0,8,8,8,4,,,
404A69A0B4142C7A1E673174FAAF2B84,0,9,9,9,6,0,,
6FD77C6526115DBD9389D38AE86E8CA4,0,9,9,9,5,,,
6C31CA4020CECC2B055E465813E2C541,0,9,9,9,5,,,
204F0DEF98BDA4D8D5091A9A3B1E1819,0,9,9,9,5,0,,
16BFDFB46D648521C99ECB0AB1D919A4,0,9,8,9,6,,,
95475D4BC44186852209441392FC7F92,0,9,9,9,5,,,
0ABAE364A0E2712C3CE3482E0A8B7CAE,0,9,9,9,6,-1,,
478568129DAEE8BEDEF7C6D4616637C8,0,9,9,9,5,,,
39C7855118A6FF8B3D89CBD65FBA094C,0,9,9,9,6,,,
82F141D1C5A86CB8F5F4DFC7E09E5513,0,9,9,9,6,0,,
E6A97A56E28F3F9079F2DAC5514D7095,0,9,9,9,5,,-4360,
240EB5AB4F4B15279CE604262740F6D9,0,9,9,9,5,,,
C9412C4191106BA79EB392D0769EEE65,0,9,9,9,5,0,,
03C2D87F51393C52A4E8B0DF80342EA1,0,9,9,9,6,0,,
A82658237C6118780A6009C01F05DDEB,0,9,5,9,2,,,
B95C964E99676BF2AAE4DF554CBCC806,0,9,9,9,6,0,,
7C6162BBF1B3987FDF3FF078FE6035B5,0,9,9,9,5,,,
B141B75E5E5D48DAD8298F91B94A2E07,0,50,9,9,9,0,1,1143
AB702CB81D5D1F3D89FE1A7635CBB24E,0,9,9,9,4,,,
05313D476FE6446BA834CF391D7A6C5A,0,9,9,9,7,0,,
21EF2A9E931A27A8CCDF281F6E505078,0,27,9,9,6,0,,
B4D3AB6D0D9F23219F796B0E1B8419D5,0,42,7,9,6,0,,
9EF29401759E237A6E596F0BDFC821EE,0,9,9,9,5,0,,
301F3E03F1C38FAD17155B25DF64D09B,0,9,9,9,6,1,,
3D67952404516995BF6ABB2A152F017A,0,9,9,9,5,0,,
5C8765821C789489DA0A3EBC33AD4C04,0,9,9,9,5,,,
9CC2DE92FBEB55CE07C0864433F4883B,0,9,9,9,5,0,,
B35B079A68D98EDEBA184E73C2F6FB51,0,9,9,9,7,0,0,0
7EC5747081079B40EE57873E49A96B28,0,23,9,9,8,-1,0,0
91F13956AAE16BDE5A39DE910888F78A,0,24,9,9,8,0,3,957
2149ADFB176C98B2862FCFA90B35865E,0,9,9,9,4,0,,
19992EB5BACA1D9D7A4A02161B40336F,0,9,9,9,5,0,,
FC5459E650063D7DBB00381224654B05,0,9,9,9,6,0,,
46B4353A25E836DEB03AF02E11B6AA32,0,9,9,9,6,0,,
3D3DC6CA0E47399BE1B3D6706C2458CB,0,9,9,9,5,0,,
B0CF1C8140BC40EE09321C80A9BBD2BF,0,9,9,9,5,0,,
4AC1820942CC72FF85385F56327C8F3F,0,9,9,9,3,,,
D4E0984089D49EFE9DBEAAAB326E3D4F,0,9,9,9,5,0,,
2D9A971CB5E1233FDE39A61BA7F2D703,0,9,9,9,7,1,,
F506E5B5D610285BF94A2A917A1858D4,0,9,9,9,6,0,,
DF43491DED3D7B20B6B70208896EC17E,0,9,9,9,4,,,
2560AC09ACF2604DA20EB98720286DF2,0,9,9,9,5,0,,
FA81D490D1A951F746467DFC2953A915,0,87,9,9,9,575,577,577
C9755529634572BA3021BFF03635B5DE,0,9,9,9,5,0,,
7A69623E700A32A2C1B22E410FB8BC23,0,9,9,9,6,1,,
37DBB80B9A0E9882A95D3175FB2A8578,0,9,9,9,3,,,
5DCFC183572EADFEA0306B50640A1DAA,0,9,9,9,5,,,
E39A1F7450CF54E1EEE3E5F6FB2532C9,0,9,9,9,5,,,
EDDB296A830C1EF96E3C2DD26F1EDAF7,0,9,9,9,6,0,,
FBC96171D55D518A86075798B95B7FF9,0,9,9,9,5,0,,
1647132022710A68A8C58B24BD0C5965,0,9,9,9,5,0,,
319C42D39D63425DA7C40B9B4D1D1B3F,0,9,9,9,6,0,,
D4AD31CC56B2702CD297638EA4360AD1,0,9,9,9,6,0,,
3770FAD4592180BD3566A005428AFD1D,0,9,9,9,5,,,
3031EAD1E9D35306A37A0F3DC3B84A0A,0,36,9,9,9,1272,,
60A18C651D23E2866F761919F140EFBD,0,9,9,9,5,,,
B2ED849BBB2D152DF245B09A41687D4F,0,9,9,9,5,0,,
C28DE372866065F6C99E534792E50350,0,9,9,9,7,-1,0,0
86C279CEE90D97565DD82D2A92A9F421,0,9,9,9,4,,,
DB94DC4E024BDB1CE1627F9A694ABFA9,0,9,9,9,5,0,,
7AC799AFB5972B3B967EC5B58C801B8A,0,9,9,9,6,0,,
5CC3342FA4759296360812BB66F21CA6,0,9,9,9,3,,,
8848A569EFE0BC12352952A9679A4949,0,9,9,9,6,0,,
8EC60B72DE669330FC1B5B37BBF4BC6D,0,9,9,9,7,1,,
ECC60665081F2D1CCB0EB37F07DAD254,0,9,9,9,7,0,,
E218BA6558E8561C6A9E186B339EC3FF,0,9,9,9,4,,,
EB60AB5AFDBB253FD4AF03007257BDE6,0,9,9,9,5,0,,
689F1BF2954118B48303DDFE852FE439,0,9,9,9,6,0,,
8BA7798B298079BD1D9CDA0242AF2B09,0,9,9,9,5,0,,
FEEC515D32002A998761352F0E3C1172,0,9,9,9,5,0,,
47F23A1C0193436E7C40B44712ABDA48,0,9,9,9,5,0,,
98FD08C3DDD7079BE852F15AAF5ADCAB,0,9,9,9,3,,,
147823801E670C540091701D0B2B1BCF,0,9,9,9,4,,,
2B4FB15B83095ADFAEDB83FA0C24FF1A,0,9,9,9,4,,,
498709BEF16701645DA315A5A228A250,0,9,9,9,6,1,,
C32099F69A5B33301174BEF349BADDE4,0,9,9,9,6,0,,
4ECCC95E997C60D3C7EED4B55A47D64F,0,9,9,9,6,0,,
726D2A0D4E09097D6B41504D004922F3,0,17,9,9,5,1,,
800FD721DEBF4F653F559913D02291E9,0,9,9,9,5,1,,
13F080023BC02C4DC81CF648D346DA49,0,9,9,9,5,,,
EDFE01381D0D4E9A34FFBB236B401292,0,9,9,9,5,0,,
81069D31F1600F448E6A8DDC9E5EB80C,0,9,9,9,5,0,,
06810E360B3859ABF33A72BF9B87DCEF,0,9,9,9,6,0,,
59D595A9B16ACFB6FA3E0BF068C17C32,0,9,9,9,5,,,
91679F2571FE5D47F281B00C70EC67AE,0,9,9,9,5,0,,
1C261CF14E530870D1889225A434B8EE,0,9,9,9,6,0,,
43FF56BB4EB2B2E97E196C9E798E1674,0,9,9,9,3,,,
A52044D72FBD4D667F7E800DECD85554,0,9,9,9,5,,,
25C9CB31F95DE1D6C42967DCBC214FAA,0,9,9,9,3,,,
13384203033F4AA0BF7DF21547E04578,0,9,9,9,4,0,,
9DF8895DFCE7F997538DC7C7A9C3C7F8,0,9,9,9,5,0,,
9AA820D68B352AA4C4D4BB79629E5E15,0,9,9,9,5,,,
D99BC96AD021DD4BC255489C45083668,0,9,9,9,5,0,,
47EA96E7F9B28D20299C86CD0F8686C6,0,9,9,9,5,0,,
89E559A9B51144334F1F23AA9CE0A65A,0,9,9,9,5,0,,
B8F745EA04A0BD757BF855CB6A665B93,0,9,9,9,5,0,,
57EE161BA17539C3A15E089BE4927F8B,0,9,9,9,6,0,,
00900133892F41706582DFE78A7BB382,0,9,9,9,5,1,,
5261C4CF856996E55235DA15FAF98CED,0,9,9,9,5,0,,
2C7A0851C697F03694BF4364695CA6C0,0,9,9,9,5,,,
8A09BA558FBA866E389FBED732388620,0,9,9,9,6,-6,,
53DC197479FF9AE786BE8B1FE7D02899,0,9,9,9,5,0,,
7A3BADB88AAE4BDB704D9D8FB9EB45BC,0,9,9,9,5,1,,
717C241B7FD6621D39EC38F2E9B06182,0,9,9,9,5,0,,
F8D1384FF7521A057C00B0953CE8BC2C,0,9,9,9,5,0,,
165C059E0EEB982DC45D17069F200511,0,9,9,9,6,0,,
6E0CCDFA3DE407F616D22C8718D41EC1,0,9,9,9,5,0,,
1B448720A92D5A61CA428042BE55EE7B,0,9,9,9,5,,,
DF549DCE93C72D29E3BE821626D78937,0,9,9,9,6,0,,
6F5E3943B63F43C56BBA066F392CC06B,0,9,9,9,5,,,
FD2ED2B6806B4BC48AFC2261104AFCF4,0,9,9,9,5,0,,
1879629E259EAE7CC648E2F33CD77776,0,9,9,9,5,0,,
9D5106C9C57514E35388CB6CFD237918,0,59,9,9,12,,528,
8AC6BADC0BF6E2030006F5C981311584,0,9,9,9,8,,11,
82F8119191117343F78C7C9667292C73,0,9,9,9,5,1,,
D70A6647692E40DDA4DCF2D0D3803142,0,11,9,9,5,0,,
723D2711F54CF331288DDE633017A745,0,9,9,9,7,,,
FF955E4CA27C75CE0BEE9FC89AD275A3,0,14,9,9,2,,,
3D0D0AB12593E5C8B5C8BE2450ABDC6E,0,9,9,9,6,0,6,
E6BD402E986856BE45A107744EA310EC,0,9,9,9,5,,,
D1A34C0FAE2F326F2C050020A3B990C5,0,9,9,9,6,0,,
79E31A0D3CFF1FDD1EEC4626ED3F67AF,0,9,9,9,5,0,,
5E014E1417788C82F380A7C4F3AFAB55,0,9,9,9,5,0,,
54681CB5548233C076833CE54096394C,0,79,9,9,7,0,,
71D5316F1E5C2CDF0378AA391D79CD5C,0,9,9,9,5,0,,
711364F41553811B33FD216391234D59,0,9,9,9,5,-3,,
6CEC9D5959B1384E2D2B40E833EC98D9,0,9,9,9,6,,,
7B425893FE3DD64FFB439238785817F2,0,9,9,9,5,,,
030FBC4222194D9E479EABF238E5F826,0,9,9,9,6,1,,
2BFEB4CBB17A39C8EF5E5CADD928D780,0,9,9,9,5,,,
501815F5DBBB1BDB73EE78E81C0BC602,0,9,9,9,5,,,
2DA853D8F694250BBCFD2EDEF7E498B3,0,9,9,9,6,0,,
4610B7F7F8D4828DCC987CA2F604DEE9,0,9,9,9,7,0,,
81BAD3FD80119DBA49D2B55CAFFACED1,0,9,9,9,6,0,,
32542EF20DCB04AB03C08B87DD9B4D45,0,9,9,9,5,0,,
